chunk_id,article_filename,word_count,backend,model,claim,grounds,warrant,bucket,parse_error,raw_response_excerpt
1284,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1285,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,967,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1286,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,996,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1287,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1288,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1289,Married-to-the-job--When-your-partner-s-busi_2024_Journal-of-Behavioral-and-.pdf,279,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1290,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1291,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1292,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,963,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1293,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,985,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1294,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,996,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1295,Measuring-preferences-for-algorithms---How-wil_2024_Journal-of-Behavioral-an.pdf,994,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1296,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1297,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1298,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,986,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1299,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,980,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1300,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1301,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1302,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,970,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1303,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1304,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,982,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1305,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1306,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1307,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1308,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1309,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1310,Recruiting-mid-qualified-workers-in-product-inn_2024_Journal-of-Behavioral-a.pdf,10,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1311,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,988,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1312,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1313,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1314,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,969,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1315,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1316,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1317,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1318,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,992,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1319,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,900,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1320,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,937,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1321,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,996,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1322,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
1323,Social-antagonism--identity-driven-beliefs--a_2024_Journal-of-Behavioral-and.pdf,992,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
