model,iter,P,R,F1
Rule-based only,435,0.991304347826087,0.8028169014084507,0.8871595330739299
Rule-based only,436,1.0,0.8115942028985508,0.896
Rule-based only,437,0.9814814814814815,0.7851851851851852,0.8724279835390948
Rule-based only,438,0.990990990990991,0.8088235294117647,0.8906882591093118
Rule-based only,439,1.0,0.9230769230769231,0.9600000000000001
Rule-based only,440,0.990990990990991,0.859375,0.9205020920502092
Rule-based only,441,0.981651376146789,0.8106060606060606,0.8879668049792531
Rule-based only,442,1.0,0.8428571428571429,0.9147286821705426
Rule-based only,443,1.0,0.9262295081967213,0.9617021276595745
Rule-based only,444,1.0,0.8769230769230769,0.9344262295081968
Rule-based only,445,0.9805825242718447,0.8782608695652174,0.926605504587156
Rule-based only,446,1.0,0.8014705882352942,0.889795918367347
Rule-based only,447,0.9910714285714286,0.7985611510791367,0.8844621513944223
Rule-based only,448,1.0,0.8489208633093526,0.9182879377431907
Rule-based only,449,0.9807692307692307,0.85,0.9107142857142857
Rule-based only,450,1.0,0.873015873015873,0.9322033898305084
Rule-based only,451,1.0,0.8120300751879699,0.896265560165975
Rule-based only,452,0.9912280701754386,0.849624060150376,0.9149797570850202
Rule-based only,453,0.9823008849557522,0.8409090909090909,0.9061224489795919
Rule-based only,454,0.9904761904761905,0.859504132231405,0.9203539823008849
Rule-based only,455,0.9814814814814815,0.7969924812030075,0.8796680497925311
Rule-based only,456,0.9910714285714286,0.8740157480314961,0.9288702928870293
Rule-based only,457,1.0,0.8082191780821918,0.8939393939393939
Rule-based only,458,0.9904761904761905,0.8524590163934426,0.9162995594713657
Rule-based only,459,1.0,0.9145299145299145,0.9553571428571429
Rule-based only,460,1.0,0.835820895522388,0.9105691056910569
Rule-based only,461,0.9734513274336283,0.7586206896551724,0.8527131782945736
Rule-based only,462,0.9734513274336283,0.7432432432432432,0.8429118773946359
Rule-based only,463,0.9814814814814815,0.8346456692913385,0.902127659574468
Rule-based only,464,1.0,0.8604651162790697,0.9249999999999999
Rule-based only,465,0.9830508474576272,0.8169014084507042,0.8923076923076924
Rule-based only,466,0.9821428571428571,0.7913669064748201,0.8764940239043824
Rule-based only,467,1.0,0.8617886178861789,0.925764192139738
Rule-based only,468,0.9916666666666667,0.8947368421052632,0.9407114624505929
Rule-based only,469,0.9911504424778761,0.8421052631578947,0.9105691056910569
Rule-based only,470,1.0,0.8852459016393442,0.9391304347826086
Rule-based only,471,1.0,0.8656716417910447,0.928
Rule-based only,472,0.9907407407407407,0.856,0.9184549356223175
Rule-based only,473,0.9912280701754386,0.8968253968253969,0.9416666666666667
Rule-based only,474,0.9916666666666667,0.875,0.9296875
Rule-based only,475,0.9829059829059829,0.8041958041958042,0.8846153846153845
Rule-based only,476,0.9803921568627451,0.8264462809917356,0.8968609865470852
Rule-based only,477,0.9714285714285714,0.7183098591549296,0.8259109311740892
Rule-based only,478,0.9807692307692307,0.8225806451612904,0.8947368421052632
Rule-based only,479,0.9907407407407407,0.8492063492063492,0.9145299145299146
Rule-based only,480,1.0,0.9482758620689655,0.9734513274336283
Rule-based only,481,0.9743589743589743,0.7972027972027972,0.8769230769230769
Rule-based only,482,0.990909090909091,0.8014705882352942,0.8861788617886179
Rule-based only,483,0.9819819819819819,0.8515625,0.9121338912133892
Rule-based only,484,1.0,0.9304347826086956,0.9639639639639639
Rule-based only,485,1.0,0.8014705882352942,0.889795918367347
Rule-based only,486,1.0,0.8473282442748091,0.9173553719008264
Rule-based only,487,0.9906542056074766,0.8833333333333333,0.933920704845815
Rule-based only,488,0.9907407407407407,0.8045112781954887,0.887966804979253
Rule-based only,489,0.9714285714285714,0.8031496062992126,0.8793103448275863
Rule-based only,490,0.9907407407407407,0.8359375,0.9067796610169491
Rule-based only,491,0.9813084112149533,0.8823529411764706,0.9292035398230087
Rule-based only,492,0.9913793103448276,0.7876712328767124,0.8778625954198475
Rule-based only,493,0.9915254237288136,0.9285714285714286,0.9590163934426229
Rule-based only,494,0.9913793103448276,0.8333333333333334,0.9055118110236221
Rule-based only,495,1.0,0.912,0.9539748953974896
Rule-based only,496,0.9809523809523809,0.865546218487395,0.9196428571428571
Rule-based only,497,0.9716981132075472,0.7803030303030303,0.8655462184873949
Rule-based only,498,1.0,0.8264462809917356,0.904977375565611
Rule-based only,499,0.9912280701754386,0.8692307692307693,0.9262295081967212
Rule-based only,500,0.9906542056074766,0.8760330578512396,0.9298245614035087
Rule-based only,501,1.0,0.841726618705036,0.9140624999999999
Rule-based only,502,0.9807692307692307,0.816,0.8908296943231441
Rule-based only,503,0.9824561403508771,0.835820895522388,0.9032258064516129
Rule-based only,504,1.0,0.9098360655737705,0.9527896995708155
Rule-based only,505,1.0,0.8951612903225806,0.9446808510638298
Rule-based only,506,0.9814814814814815,0.803030303030303,0.8833333333333332
Rule-based only,507,0.9913793103448276,0.8914728682170543,0.9387755102040817
Rule-based only,508,0.9821428571428571,0.859375,0.9166666666666665
Rule-based only,509,0.9811320754716981,0.8455284552845529,0.9082969432314412
Rule-based only,510,0.9823008849557522,0.8538461538461538,0.9135802469135802
Rule-based only,511,0.9914529914529915,0.7837837837837838,0.8754716981132076
Rule-based only,512,1.0,0.8790322580645161,0.9356223175965666
Rule-based only,513,0.9910714285714286,0.8473282442748091,0.9135802469135802
Rule-based only,514,1.0,0.875968992248062,0.9338842975206612
Rule-based only,515,0.9724770642201835,0.828125,0.8945147679324895
Rule-based only,516,0.9734513274336283,0.8208955223880597,0.8906882591093117
Rule-based only,517,0.990990990990991,0.8088235294117647,0.8906882591093118
Rule-based only,518,1.0,0.8721804511278195,0.931726907630522
Rule-based only,519,1.0,0.8571428571428571,0.923076923076923
Rule-based only,520,0.9906542056074766,0.7464788732394366,0.8514056224899599
Rule-based only,521,0.9824561403508771,0.8682170542635659,0.9218106995884774
Rule-based only,522,0.9823008849557522,0.8345864661654135,0.9024390243902438
Rule-based only,523,0.9901960784313726,0.808,0.8898678414096917
Rule-based only,524,0.9711538461538461,0.8278688524590164,0.8938053097345133
Rule-based only,525,0.991304347826087,0.8382352941176471,0.9083665338645418
Rule-based only,526,1.0,0.8467741935483871,0.9170305676855895
Rule-based only,527,0.9824561403508771,0.7887323943661971,0.875
Rule-based only,528,0.972972972972973,0.8307692307692308,0.8962655601659751
Rule-based only,529,0.9912280701754386,0.8129496402877698,0.8932806324110673
Rule-based only,530,0.990909090909091,0.8515625,0.9159663865546219
Rule-based only,531,0.9904761904761905,0.8188976377952756,0.8965517241379312
Rule-based only,532,1.0,0.889763779527559,0.9416666666666667
Rule-based only,533,1.0,0.8823529411764706,0.9375
Rule-based only,534,0.990990990990991,0.7746478873239436,0.8695652173913043
Rule-based only,535,1.0,0.8384615384615385,0.9121338912133891
Rule-based only,536,0.9911504424778761,0.7777777777777778,0.8715953307392995
Rule-based only,537,0.9818181818181818,0.864,0.9191489361702128
Rule-based only,538,1.0,0.8939393939393939,0.944
Rule-based only,539,1.0,0.9375,0.967741935483871
Rule-based only,540,0.9813084112149533,0.8333333333333334,0.9012875536480688
Rule-based only,541,1.0,0.8818897637795275,0.9372384937238494
Rule-based only,542,0.9907407407407407,0.8991596638655462,0.9427312775330395
Rule-based only,543,0.972972972972973,0.8571428571428571,0.9113924050632912
Rule-based only,544,1.0,0.7290322580645161,0.8432835820895522
Rule-based only,545,1.0,0.8934426229508197,0.9437229437229437
Rule-based only,546,1.0,0.8524590163934426,0.9203539823008848
Rule-based only,547,1.0,0.7482993197278912,0.8560311284046693
Rule-based only,548,1.0,0.9736842105263158,0.9866666666666666
Rule-based only,549,1.0,0.8098591549295775,0.8949416342412452
Rule-based only,550,0.9907407407407407,0.8492063492063492,0.9145299145299146
Rule-based only,551,0.9821428571428571,0.8461538461538461,0.9090909090909091
Rule-based only,552,1.0,0.8267716535433071,0.9051724137931035
Rule-based only,553,0.9829059829059829,0.8984375,0.9387755102040816
Rule-based only,554,0.9826086956521739,0.8432835820895522,0.9076305220883534
Rule-based only,555,0.9904761904761905,0.8387096774193549,0.9082969432314411
Rule-based only,556,0.9910714285714286,0.8671875,0.9249999999999999
Rule-based only,557,1.0,0.875,0.9333333333333333
Rule-based only,558,1.0,0.9274193548387096,0.9623430962343097
Rule-based only,559,0.9819819819819819,0.8384615384615385,0.9045643153526972
Rule-based only,560,1.0,0.8991596638655462,0.9469026548672567
Rule-based only,561,0.9910714285714286,0.8409090909090909,0.9098360655737705
Rule-based only,562,0.9910714285714286,0.925,0.956896551724138
Rule-based only,563,1.0,0.8852459016393442,0.9391304347826086
Rule-based only,564,0.9745762711864406,0.8273381294964028,0.8949416342412452
Rule-based only,565,1.0,0.9203539823008849,0.9585253456221198
Rule-based only,566,0.9821428571428571,0.7586206896551724,0.8560311284046692
Rule-based only,567,1.0,0.7857142857142857,0.88
Rule-based only,568,1.0,0.7769230769230769,0.8744588744588745
Rule-based only,569,0.9819819819819819,0.7785714285714286,0.8685258964143425
Rule-based only,570,0.990909090909091,0.9008264462809917,0.9437229437229437
Rule-based only,571,0.9917355371900827,0.8275862068965517,0.9022556390977443
Rule-based only,572,0.9809523809523809,0.8803418803418803,0.9279279279279279
Rule-based only,573,0.9814814814814815,0.7969924812030075,0.8796680497925311
Rule-based only,574,1.0,0.8111888111888111,0.8957528957528956
Rule-based only,575,1.0,0.7867647058823529,0.8806584362139918
Rule-based only,576,1.0,0.9029850746268657,0.9490196078431373
Rule-based only,577,1.0,0.8787878787878788,0.9354838709677419
Rule-based only,578,0.9904761904761905,0.7703703703703704,0.8666666666666667
Rule-based only,579,1.0,0.8632478632478633,0.926605504587156
Rule-based only,580,1.0,0.8333333333333334,0.9090909090909091
Rule-based only,581,1.0,0.963302752293578,0.9813084112149533
Rule-based only,582,0.990990990990991,0.8270676691729323,0.901639344262295
Rule-based only,583,0.990990990990991,0.8333333333333334,0.9053497942386831
Rule-based only,584,1.0,0.7785234899328859,0.8754716981132076
Rule-based only,585,1.0,0.8484848484848485,0.9180327868852458
Rule-based only,586,1.0,0.828125,0.905982905982906
Rule-based only,587,0.9811320754716981,0.8188976377952756,0.8927038626609441
Rule-based only,588,0.9906542056074766,0.8091603053435115,0.8907563025210083
Rule-based only,589,1.0,0.8809523809523809,0.9367088607594937
Rule-based only,590,1.0,0.8333333333333334,0.9090909090909091
Rule-based only,591,0.9829059829059829,0.8646616541353384,0.9199999999999999
Rule-based only,592,1.0,0.824,0.9035087719298246
Rule-based only,593,0.9908256880733946,0.7552447552447552,0.8571428571428571
Rule-based only,594,0.9827586206896551,0.7972027972027972,0.8803088803088803
Rule-based only,595,1.0,0.8412698412698413,0.9137931034482758
Rule-based only,596,0.9918032786885246,0.7960526315789473,0.8832116788321168
Rule-based only,597,0.991304347826087,0.8201438848920863,0.8976377952755905
Rule-based only,598,0.9814814814814815,0.7851851851851852,0.8724279835390948
Rule-based only,599,0.991304347826087,0.8636363636363636,0.923076923076923
Rule-based only,600,0.9914529914529915,0.8226950354609929,0.8992248062015504
Rule-based only,601,1.0,0.8818897637795275,0.9372384937238494
Rule-based only,602,1.0,0.8442622950819673,0.9155555555555556
Rule-based only,603,1.0,0.7876712328767124,0.8812260536398467
Rule-based only,604,0.9818181818181818,0.8503937007874016,0.9113924050632912
Rule-based only,605,0.9821428571428571,0.7692307692307693,0.8627450980392156
Rule-based only,606,0.9807692307692307,0.8225806451612904,0.8947368421052632
Rule-based only,607,0.9911504424778761,0.896,0.9411764705882352
Rule-based only,608,1.0,0.813953488372093,0.8974358974358974
Rule-based only,609,1.0,0.8615384615384616,0.9256198347107438
Rule-based only,610,0.990990990990991,0.9090909090909091,0.9482758620689654
Rule-based only,611,0.9814814814814815,0.7794117647058824,0.8688524590163934
Rule-based only,612,1.0,0.8449612403100775,0.9159663865546218
Rule-based only,613,1.0,0.7671232876712328,0.8682170542635659
Rule-based only,614,1.0,0.8970588235294118,0.9457364341085273
Rule-based only,615,0.9911504424778761,0.835820895522388,0.9068825910931174
Rule-based only,616,0.9908256880733946,0.7012987012987013,0.8212927756653993
Rule-based only,617,0.9827586206896551,0.9047619047619048,0.9421487603305785
Rule-based only,618,1.0,0.9122807017543859,0.9541284403669724
Rule-based only,619,0.990909090909091,0.7730496453900709,0.8685258964143426
Rule-based only,620,0.9814814814814815,0.848,0.9098712446351932
Rule-based only,621,0.9714285714285714,0.7786259541984732,0.864406779661017
Rule-based only,622,0.990909090909091,0.8861788617886179,0.9356223175965666
Rule-based only,623,0.990990990990991,0.7971014492753623,0.8835341365461846
Rule-based only,624,0.9911504424778761,0.835820895522388,0.9068825910931174
Rule-based only,625,0.9905660377358491,0.875,0.9292035398230089
Rule-based only,626,0.990990990990991,0.8088235294117647,0.8906882591093118
Rule-based only,627,0.9821428571428571,0.8088235294117647,0.8870967741935484
Rule-based only,628,1.0,0.9316239316239316,0.9646017699115045
Rule-based only,629,0.990990990990991,0.873015873015873,0.9282700421940928
Rule-based only,630,1.0,0.8478260869565217,0.9176470588235294
Rule-based only,631,0.9818181818181818,0.8709677419354839,0.923076923076923
Rule-based only,632,1.0,0.9008264462809917,0.9478260869565218
Rule-based only,633,1.0,0.8320610687022901,0.9083333333333334
Rule-based only,634,0.9821428571428571,0.8396946564885496,0.9053497942386831
Rule-based only,635,1.0,0.9051724137931034,0.9502262443438914
Rule-based only,636,1.0,0.8345323741007195,0.9098039215686274
Rule-based only,637,0.9908256880733946,0.8,0.8852459016393442
Rule-based only,638,0.9911504424778761,0.8421052631578947,0.9105691056910569
Rule-based only,639,1.0,0.8955223880597015,0.9448818897637796
Rule-based only,640,1.0,0.7829457364341085,0.8782608695652173
Rule-based only,641,0.9907407407407407,0.823076923076923,0.8991596638655462
Rule-based only,642,1.0,0.7928571428571428,0.8844621513944223
Rule-based only,643,1.0,0.8384615384615385,0.9121338912133891
Rule-based only,644,0.9910714285714286,0.8604651162790697,0.9211618257261411
Rule-based only,645,0.990990990990991,0.8870967741935484,0.9361702127659575
Rule-based only,646,0.9714285714285714,0.723404255319149,0.8292682926829269
Rule-based only,647,0.9910714285714286,0.8740157480314961,0.9288702928870293
Rule-based only,648,0.9911504424778761,0.7832167832167832,0.875
Rule-based only,649,0.9913793103448276,0.8455882352941176,0.9126984126984128
Rule-based only,650,0.990909090909091,0.8650793650793651,0.9237288135593221
Rule-based only,651,1.0,0.8629032258064516,0.9264069264069265
Rule-based only,652,0.990990990990991,0.7971014492753623,0.8835341365461846
Rule-based only,653,1.0,0.8536585365853658,0.9210526315789475
Rule-based only,654,0.9711538461538461,0.8487394957983193,0.905829596412556
Rule-based only,655,1.0,0.8373983739837398,0.911504424778761
Rule-based only,656,1.0,0.8306451612903226,0.907488986784141
Rule-based only,657,0.9910714285714286,0.8222222222222222,0.8987854251012146
Rule-based only,658,1.0,0.8372093023255814,0.9113924050632911
Rule-based only,659,1.0,0.7414965986394558,0.8515625
Rule-based only,660,0.990990990990991,0.8148148148148148,0.8943089430894308
Rule-based only,661,0.9903846153846154,0.8956521739130435,0.9406392694063926
Rule-based only,662,0.9905660377358491,0.8203125,0.8974358974358975
Rule-based only,663,0.9824561403508771,0.7724137931034483,0.8648648648648649
Rule-based only,664,0.9714285714285714,0.7611940298507462,0.8535564853556487
